filename,steering_angle
10-40-32-920.png,0.0
10-40-33-926.png,0.0
10-40-34-928.png,0.0
10-40-35-941.png,0.0
10-40-36-943.png,0.0
10-40-37-957.png,0.0
10-40-38-967.png,0.0
10-40-39-991.png,0.0
10-40-40-995.png,0.0
10-40-42-002.png,0.06
10-40-43-006.png,0.188
10-40-44-013.png,0.196
10-40-45-019.png,-0.028
10-40-46-032.png,0.0
10-40-47-046.png,0.004
10-40-48-055.png,0.248
10-40-49-058.png,0.04
10-40-50-076.png,0.04
10-40-51-089.png,0.276
10-40-52-091.png,0.058
10-40-53-096.png,-0.018
10-40-54-119.png,0.036
10-40-55-125.png,0.032
10-40-56-129.png,0.272
10-40-57-140.png,0.194
10-40-58-154.png,-0.038
10-40-59-168.png,0.0
10-41-00-168.png,0.0
10-41-20-912.png,0.0
10-41-21-927.png,0.0
10-41-22-938.png,0.012
10-41-23-938.png,0.0
10-41-24-945.png,-0.076
10-41-25-947.png,-0.17
10-41-26-952.png,0.0
10-41-27-952.png,-0.004
10-41-28-960.png,0.0
10-41-29-971.png,-0.012
10-41-30-973.png,-0.094
10-41-31-979.png,-0.028
10-41-32-980.png,-0.08
10-41-33-991.png,-0.208
10-41-35-016.png,0.0
10-41-36-017.png,0.0
10-41-37-018.png,0.0
10-41-38-025.png,0.0
10-41-39-034.png,-0.016
10-41-40-043.png,-0.066
10-41-41-048.png,-0.2
10-41-42-061.png,-0.136
10-41-43-083.png,0.0
10-41-44-092.png,-0.048
10-41-45-108.png,0.0
10-41-46-112.png,-0.02
10-41-47-129.png,-0.248
10-41-48-133.png,0.088
10-41-49-143.png,0.0
10-41-50-145.png,-0.084
10-41-51-162.png,-0.16
10-41-52-168.png,-0.046
10-41-53-170.png,0.0
10-41-54-179.png,0.0
10-41-55-187.png,-0.228
10-41-56-194.png,0.0
10-41-57-197.png,0.0
10-41-58-203.png,0.0
10-41-59-206.png,0.0
10-42-10-808.png,0.0
10-42-11-809.png,-0.004
10-42-12-822.png,-0.232
10-42-13-833.png,-0.214
10-42-14-834.png,0.024
10-42-15-838.png,-0.078
10-42-16-861.png,0.0
10-42-46-906.png,0.0
10-42-47-909.png,0.0
10-42-48-913.png,-0.08
10-42-49-918.png,-0.312
10-42-50-927.png,-0.374
10-42-51-942.png,-0.08
10-42-52-943.png,0.162
10-42-53-948.png,0.0
10-42-54-952.png,0.0
10-42-55-954.png,0.224
10-42-56-963.png,0.0
10-42-57-970.png,-0.08
10-42-58-994.png,0.0
10-42-59-996.png,-0.088
10-43-00-999.png,0.0
10-43-01-999.png,-0.006
10-43-03-000.png,0.0
10-43-04-018.png,-0.08
10-43-05-028.png,-0.168
10-43-06-034.png,0.0
10-43-07-046.png,0.0
10-43-08-064.png,0.0
10-43-09-067.png,0.0
10-43-10-068.png,0.0
10-43-11-086.png,0.0
10-43-12-100.png,0.0
10-43-13-113.png,0.0
10-43-14-124.png,0.0
10-43-15-137.png,0.0
10-43-16-150.png,0.0
10-43-17-154.png,0.0
10-43-18-163.png,0.0
10-43-19-183.png,0.0
10-43-20-194.png,0.0
10-43-21-199.png,0.0
10-43-22-238.png,0.0
10-43-23-240.png,0.0
10-43-24-246.png,0.0
10-43-25-258.png,0.0
10-43-26-267.png,0.0
10-43-27-274.png,0.072
10-43-28-279.png,0.312
10-43-29-283.png,0.5
10-43-30-294.png,0.5
10-43-31-301.png,0.5
10-43-32-302.png,0.198
10-43-33-315.png,-0.088
10-43-34-331.png,-0.056
10-43-35-340.png,-0.312
10-43-36-345.png,-0.058
10-43-37-350.png,0.0
10-43-38-365.png,-0.072
10-43-39-366.png,-0.004
10-43-40-373.png,0.0
10-43-41-389.png,-0.08
10-43-42-390.png,0.0
10-43-43-407.png,-0.192
10-43-44-413.png,0.0
10-43-45-415.png,-0.22
10-43-46-425.png,-0.148
10-43-47-434.png,0.076
10-43-48-435.png,0.032
10-43-49-447.png,0.0
10-43-50-455.png,-0.064
10-43-51-465.png,-0.1
10-43-52-486.png,-0.21
10-43-53-499.png,0.0
10-43-54-513.png,0.03
10-43-55-539.png,-0.072
10-43-56-547.png,-0.2
10-43-57-550.png,0.0
10-43-58-553.png,0.0
10-43-59-563.png,0.0
10-44-00-574.png,-0.1
10-44-01-583.png,-0.164
10-44-02-585.png,-0.076
10-44-03-594.png,-0.108
10-44-04-610.png,-0.048
10-44-05-623.png,-0.004
10-44-06-627.png,0.0
10-44-07-636.png,-0.032
10-44-08-647.png,0.0
10-44-09-656.png,0.0
10-44-10-670.png,0.0
10-44-11-673.png,0.0
10-44-12-682.png,0.0
10-44-13-683.png,0.0
10-44-14-689.png,0.0
10-44-15-704.png,0.0
10-44-16-709.png,0.0
10-44-17-713.png,0.0
10-44-18-724.png,0.0
10-44-19-731.png,-0.046
10-44-20-736.png,-0.014
10-44-21-746.png,0.0
10-44-22-754.png,0.0
10-44-23-758.png,0.0
10-44-24-771.png,0.028
10-44-25-786.png,0.036
10-44-26-802.png,0.0
10-44-27-818.png,0.0
10-44-28-830.png,0.034
10-44-29-839.png,0.0
10-44-30-853.png,0.0
10-44-31-860.png,0.0
10-44-32-862.png,-0.136
10-44-33-863.png,-0.256
10-44-34-873.png,0.0
10-44-35-878.png,0.0
10-44-36-888.png,-0.126
10-44-37-887.png,0.0
10-44-38-896.png,-0.008
10-44-39-909.png,-0.228
10-44-40-913.png,-0.128
10-44-41-931.png,0.0
10-44-42-943.png,0.0
10-44-43-960.png,0.0
10-44-44-967.png,0.0
10-44-45-972.png,-0.144
10-44-46-987.png,-0.346
10-44-47-993.png,0.028
10-44-48-997.png,0.0
10-44-49-999.png,0.0
10-44-51-009.png,0.0
10-44-52-018.png,0.0
10-44-53-027.png,-0.016
10-44-54-034.png,-0.138
10-44-55-051.png,-0.058
10-44-56-062.png,-0.214
10-44-57-080.png,-0.09
10-44-58-089.png,0.0
10-44-59-092.png,0.0
10-45-00-096.png,0.0
10-45-26-499.png,0.0
10-45-27-506.png,0.0
10-45-28-620.png,0.0
10-45-29-636.png,0.0
10-45-30-650.png,0.0
10-45-31-663.png,0.0
10-45-32-663.png,0.0
10-45-33-693.png,0.0
10-45-34-696.png,0.044
10-45-35-699.png,0.0
10-45-36-710.png,0.0
10-45-37-712.png,0.088
10-45-38-715.png,0.0
10-45-39-726.png,0.0
10-45-40-745.png,0.0
10-45-41-745.png,0.0
10-45-42-746.png,0.0
10-45-43-749.png,0.0
10-45-44-754.png,0.0
10-45-45-757.png,0.0
10-45-46-767.png,0.0
10-45-47-771.png,0.0
10-45-48-772.png,0.0
10-45-49-782.png,0.0
10-45-50-796.png,0.0
10-45-51-802.png,0.0
10-45-52-811.png,-0.112
10-45-53-814.png,-0.054
10-45-54-826.png,-0.046
10-45-55-839.png,-0.052
10-45-56-848.png,-0.288
10-45-57-850.png,0.0
10-45-58-851.png,-0.088
10-45-59-856.png,-0.04
10-46-00-871.png,0.0
10-46-01-884.png,-0.056
10-46-02-901.png,0.0
10-46-03-907.png,-0.19
10-46-04-909.png,-0.12
10-46-05-914.png,0.0
10-46-06-929.png,-0.196
10-46-07-942.png,-0.088
10-46-08-961.png,0.0
10-46-09-980.png,0.0
10-46-11-006.png,-0.18
10-46-12-012.png,-0.15
10-46-13-021.png,-0.166
10-46-14-026.png,-0.114
10-46-15-029.png,0.072
10-46-16-043.png,0.036
10-46-17-062.png,0.036
10-46-18-071.png,0.084
10-46-19-085.png,0.0
10-46-20-104.png,0.0
10-46-21-116.png,0.0
10-46-22-120.png,0.12
10-46-23-130.png,0.288
10-46-24-132.png,0.5
10-46-25-141.png,0.5
10-46-26-149.png,0.432
10-46-27-149.png,0.142
10-46-28-156.png,-0.096
10-46-29-166.png,-0.086
10-46-30-174.png,-0.244
10-46-31-179.png,-0.138
10-46-32-182.png,0.0
10-46-33-194.png,-0.016
10-46-34-208.png,-0.116
10-46-35-212.png,-0.328
10-46-36-225.png,0.018
10-46-37-230.png,0.0
10-46-38-254.png,0.0
10-46-39-269.png,-0.088
10-46-40-274.png,0.0
10-46-41-283.png,-0.004
10-46-42-301.png,-0.096
10-46-43-304.png,0.0
10-46-44-316.png,0.0
10-46-45-317.png,-0.088
10-46-46-321.png,-0.14
10-46-47-323.png,-0.016
10-46-48-324.png,-0.256
10-46-49-348.png,-0.276
10-46-50-350.png,0.078
10-46-51-354.png,0.0
10-46-52-359.png,0.0
10-46-53-366.png,0.0
10-46-54-380.png,0.0
10-46-55-393.png,-0.12
10-46-56-403.png,-0.136
10-46-57-413.png,0.0
10-46-58-421.png,0.0
10-46-59-435.png,0.0
10-47-00-449.png,0.0
10-47-01-456.png,-0.016
10-47-02-470.png,0.0
10-47-03-482.png,0.0
10-47-04-485.png,0.0
10-47-05-486.png,0.0
10-47-06-487.png,0.0
10-47-07-503.png,0.0
10-47-08-511.png,0.0
10-47-09-533.png,0.0
10-47-10-540.png,0.0
10-47-11-544.png,0.0
10-47-12-549.png,0.0
10-47-13-563.png,0.0
10-47-14-571.png,0.0
10-47-15-576.png,0.0
10-47-16-586.png,0.0
10-47-17-590.png,0.0
10-47-18-601.png,0.0
10-47-19-606.png,0.0
10-47-20-609.png,0.0
10-47-21-617.png,0.0
10-47-22-622.png,0.0
10-47-23-641.png,0.0
10-47-24-644.png,0.0
10-47-25-658.png,0.0
10-47-26-668.png,0.0
10-47-27-700.png,0.0
10-47-28-709.png,0.0
10-47-29-712.png,0.0
10-47-30-716.png,0.0
10-47-31-721.png,0.0
10-47-32-755.png,0.0
10-47-33-759.png,0.0
10-47-34-773.png,0.0
10-47-35-788.png,0.0
10-47-36-788.png,0.0
10-47-37-800.png,0.0
10-47-38-804.png,0.0
10-47-39-807.png,0.0
10-47-40-815.png,0.0
10-47-41-817.png,0.0
10-47-42-830.png,0.0
10-47-43-842.png,0.0
10-47-44-845.png,0.0
10-47-45-851.png,-0.012
10-47-46-858.png,0.0
10-47-47-875.png,0.0
10-47-48-884.png,0.036
10-47-49-884.png,0.0
10-47-50-889.png,0.0
10-47-51-895.png,0.0
10-47-52-900.png,0.0
10-47-53-900.png,0.0
10-47-54-906.png,0.0
10-47-55-917.png,0.0
10-47-56-924.png,0.0
10-47-57-927.png,0.0
10-47-58-934.png,0.0
10-47-59-935.png,0.0
10-48-00-952.png,0.0
10-48-01-964.png,0.0
10-48-02-968.png,0.0
10-48-03-983.png,0.0
10-48-04-994.png,0.0
10-48-06-003.png,0.0
10-48-07-012.png,0.0
10-48-08-025.png,0.0
10-48-09-038.png,0.0
10-48-10-042.png,0.0
10-48-11-041.png,-0.02
10-48-12-043.png,0.02
10-48-13-055.png,-0.032
10-48-14-064.png,0.0
10-48-15-067.png,-0.204
10-48-16-068.png,0.0
10-48-17-085.png,-0.052
10-48-18-088.png,0.0
10-48-19-429.png,0.0
10-48-20-434.png,-0.02
10-48-21-437.png,0.0
10-48-22-439.png,-0.072
10-48-23-448.png,-0.016
10-48-24-452.png,-0.248
10-48-25-465.png,0.0
10-48-26-480.png,0.0
10-48-27-498.png,-0.144
10-48-28-510.png,-0.146
10-48-29-513.png,0.0
10-48-30-514.png,0.0
10-48-31-527.png,0.0
10-48-32-542.png,-0.108
10-48-33-548.png,-0.168
10-48-35-254.png,-0.248
10-48-36-264.png,0.0
10-48-37-268.png,-0.068
10-48-38-282.png,-0.13
10-48-39-298.png,-0.062
10-48-40-301.png,0.0
10-48-41-312.png,-0.04
10-48-42-317.png,-0.054
10-48-43-326.png,0.0
10-48-44-327.png,-0.016
10-48-45-453.png,-0.012
10-48-46-480.png,-0.068
10-48-47-491.png,0.0
10-48-48-505.png,0.0
10-48-49-675.png,0.0
10-48-50-681.png,0.0
10-48-51-688.png,0.006
10-48-52-694.png,0.0
10-48-53-701.png,0.052
10-48-54-713.png,0.0
10-48-55-718.png,0.0
10-48-56-724.png,0.0
10-48-57-740.png,0.0
10-48-58-750.png,0.0
10-48-59-756.png,0.0
10-49-00-766.png,0.0
10-49-01-766.png,0.0
10-49-02-781.png,0.0
10-49-03-789.png,0.0
10-49-04-791.png,0.0
10-49-05-807.png,0.0
10-49-06-808.png,0.0
10-49-07-809.png,0.0
10-49-08-810.png,0.0
10-49-09-821.png,0.0
10-49-10-827.png,0.0
10-49-11-840.png,0.0
10-49-12-842.png,0.0
10-49-13-848.png,0.0
10-49-14-876.png,0.028
10-49-15-875.png,0.0
10-49-16-880.png,0.0
10-49-17-884.png,0.0
10-49-18-890.png,0.0
10-49-19-896.png,0.0
10-49-20-895.png,0.0
10-49-21-909.png,0.0
10-49-22-910.png,-0.092
10-49-23-916.png,0.0
10-49-24-927.png,0.0
10-49-25-935.png,0.0
10-49-26-949.png,0.0
10-49-27-975.png,0.0
10-49-28-987.png,0.0
10-49-29-996.png,0.024
10-49-31-000.png,0.0
10-49-32-001.png,0.0
10-49-33-017.png,0.0
10-49-34-020.png,-0.036
10-49-35-030.png,0.0
10-49-36-030.png,0.0
10-50-05-038.png,0.0
10-50-06-055.png,0.0
10-50-07-069.png,0.0
10-50-08-086.png,0.0
10-50-09-093.png,0.0
10-50-10-100.png,0.0
10-50-11-106.png,0.0
10-50-12-118.png,-0.008
10-50-13-118.png,-0.048
10-50-14-131.png,0.0
10-50-15-137.png,0.0
10-50-16-154.png,0.0
10-50-17-158.png,0.0
10-50-18-165.png,0.0
10-50-19-178.png,0.0
10-50-20-185.png,0.0
10-50-21-195.png,0.0
10-50-22-196.png,0.0
10-50-23-201.png,0.0
10-50-24-210.png,0.0
10-50-25-216.png,0.0
10-50-26-220.png,0.0
10-50-27-222.png,0.0
10-50-28-229.png,0.0
10-50-29-234.png,0.0
10-50-30-239.png,0.0
10-50-31-242.png,0.018
10-50-32-244.png,0.0
10-50-33-257.png,0.0
10-50-34-268.png,0.0
10-50-35-277.png,0.0
10-50-36-288.png,0.0
10-50-37-299.png,0.0
10-50-38-328.png,0.0
10-50-39-338.png,0.0
10-50-40-348.png,0.0
10-50-41-357.png,0.0
10-50-42-368.png,0.0
10-50-43-378.png,0.0
10-50-44-387.png,0.0
10-50-45-406.png,0.0
10-50-46-417.png,0.0
10-50-47-434.png,0.0
10-50-48-446.png,0.0
10-50-49-450.png,0.0
10-50-50-452.png,0.0
10-50-51-458.png,0.0
10-50-52-466.png,-0.02
10-50-53-472.png,-0.206
10-50-54-476.png,-0.148
10-50-55-481.png,0.0
10-50-56-494.png,-0.1
10-50-57-501.png,-0.134
10-50-58-502.png,0.0
10-50-59-520.png,-0.122
10-51-00-536.png,0.0
10-51-01-541.png,-0.124
10-51-02-547.png,-0.1
10-51-03-560.png,-0.076
10-51-04-563.png,0.0
10-51-05-569.png,-0.108
10-51-06-586.png,-0.044
10-51-07-593.png,-0.08
10-51-08-607.png,-0.048
10-51-09-622.png,0.0
10-51-10-631.png,0.0
10-51-11-687.png,-0.082
10-51-12-696.png,0.0
10-51-13-699.png,-0.24
10-51-14-704.png,-0.256
10-51-15-714.png,0.04
10-51-16-721.png,0.0
10-51-17-722.png,0.0
10-51-18-723.png,0.0
10-51-19-730.png,0.0
10-51-20-742.png,0.0
10-51-21-746.png,0.0
10-51-22-749.png,0.0
10-51-23-757.png,0.0
10-51-24-770.png,0.0
10-51-25-776.png,0.0
10-51-26-786.png,0.0
10-51-27-800.png,0.0
10-51-28-809.png,0.0
10-51-29-809.png,-0.064
10-51-30-813.png,0.0
10-51-31-818.png,0.0
10-51-32-832.png,0.0
10-51-33-843.png,0.0
10-51-34-848.png,0.0
10-51-35-853.png,0.0
10-51-36-854.png,0.0
10-51-37-864.png,0.0
10-51-38-866.png,0.0
10-51-39-874.png,0.0
10-51-40-875.png,0.0
10-51-41-887.png,0.0
10-51-42-893.png,0.0
10-51-43-901.png,0.104
10-51-44-901.png,0.0
10-51-45-909.png,0.0
10-51-46-918.png,0.048
10-51-47-934.png,0.0
10-51-48-937.png,0.0
10-51-49-944.png,0.0
10-51-50-949.png,0.0
10-51-51-956.png,0.0
10-51-52-974.png,0.0
10-51-54-007.png,0.0
10-51-55-010.png,0.0
10-51-56-022.png,0.0
10-51-57-031.png,0.0
10-51-58-051.png,0.0
10-51-59-078.png,0.0
10-52-00-089.png,0.0
10-52-01-090.png,0.0
10-52-02-098.png,0.0
10-52-03-113.png,0.0
10-52-04-124.png,-0.02
10-52-05-126.png,-0.092
10-52-06-137.png,0.068
10-52-07-152.png,0.052
10-52-08-157.png,0.004
10-52-09-160.png,0.0
10-52-10-178.png,0.0
10-52-11-183.png,0.0
10-52-12-184.png,0.0
10-52-13-198.png,0.0
10-52-14-215.png,0.0
10-52-15-229.png,0.0
10-52-16-231.png,0.0
10-52-17-232.png,0.0
10-52-18-248.png,-0.03
10-52-19-254.png,0.0
10-52-20-269.png,0.0
10-52-21-284.png,0.0
10-52-22-289.png,0.0
10-52-23-302.png,0.0
10-52-24-310.png,0.0
10-52-25-319.png,0.0
10-52-26-324.png,0.0
10-52-27-332.png,0.0
10-52-28-339.png,0.0
10-52-29-341.png,0.0
10-52-30-356.png,0.0
10-52-31-361.png,0.0
10-52-32-370.png,0.0
10-52-33-376.png,0.0
10-52-34-388.png,0.0
10-52-35-400.png,0.012
10-52-36-407.png,0.0
10-52-37-413.png,0.0
10-52-38-413.png,0.0
10-52-39-418.png,-0.048
10-52-40-419.png,0.01
10-52-41-424.png,0.0
10-52-42-429.png,0.0
10-52-43-440.png,0.0
10-52-44-455.png,0.0
10-52-45-462.png,0.0
10-53-58-128.png,0.0
10-53-59-139.png,0.0
10-54-00-144.png,0.0
10-54-01-154.png,0.0
10-54-02-170.png,0.0
10-54-03-170.png,0.0
10-54-04-184.png,0.0
10-54-05-194.png,0.0
10-54-06-198.png,0.0
10-54-07-209.png,0.0
10-54-08-210.png,0.0
10-54-09-211.png,0.0
10-54-10-212.png,0.0
10-54-11-214.png,0.0
10-54-12-217.png,0.0
10-54-13-223.png,0.0
10-54-14-239.png,0.0
10-54-15-241.png,0.0
10-54-16-243.png,0.0
10-54-17-249.png,0.0
10-54-18-251.png,0.0
10-54-19-260.png,0.0
10-54-20-268.png,0.0
10-54-21-271.png,0.0
10-54-22-301.png,0.0
10-54-23-308.png,0.0
10-54-24-318.png,-0.108
10-54-25-322.png,0.028
10-54-26-331.png,0.0
10-54-27-337.png,0.0
10-54-28-353.png,0.0
10-54-29-365.png,0.0
10-54-30-374.png,0.0
10-54-31-375.png,0.0
10-54-32-382.png,0.0
10-54-33-387.png,0.0
10-54-34-402.png,0.0
10-54-35-406.png,0.0
10-54-36-421.png,0.0
10-54-37-425.png,0.0
10-54-38-430.png,0.0
10-54-39-432.png,0.0
10-54-40-437.png,0.0
10-54-41-451.png,0.0
10-54-42-458.png,-0.184
10-54-43-463.png,-0.024
10-54-44-478.png,-0.072
10-54-45-482.png,0.0
10-54-46-492.png,-0.064
10-54-47-505.png,-0.036
10-54-48-512.png,-0.012
10-54-49-524.png,-0.056
10-54-50-532.png,-0.192
10-54-51-534.png,0.0
10-54-52-539.png,0.0
10-54-53-543.png,-0.204
10-54-54-558.png,-0.048
10-54-55-575.png,-0.004
10-54-56-587.png,-0.028
10-54-57-589.png,-0.142
10-54-58-600.png,-0.04
10-54-59-618.png,0.0
10-55-00-621.png,0.0
10-55-01-639.png,0.0
10-55-02-652.png,-0.048
10-55-03-653.png,-0.28
10-55-04-664.png,-0.086
